673	1990	1990	0056	STERLING  	 
674	1990	1990	0057	SUBARU    	 
675	1990	1990	0058	SUZUKI    	 
676	1990	1990	0061	TOYOTA    	 
677	1990	1990	0062	VOLKSWAGEN	 
678	1990	1990	0063	VOLVO     	 
679	1990	1990	0064	YUGO      	 
680	1990	1990	0065	GEO       	Y
681	1990	1990	0066	LINCOLN   	 
682	1990	1990	0067	NISSAN    	 
683	1990	1990	0068	RANGE ROVE	 
684	1991	1991	0001	ACURA     	 
685	1991	1991	0002	ALFA ROMEO	 
686	1991	1991	0006	AUDI      	 
687	1991	1991	0010	BMW       	 
688	1991	1991	0011	BUICK     	 
689	1991	1991	0012	CADILLAC  	 
690	1991	1991	0014	CHEVROLET 	 
691	1991	1991	0015	CHRYSLER  	 
692	1991	1991	0018	DAIHATSU  	 
693	1991	1991	0020	DODGE     	 
694	1991	1991	0021	EAGLE     	 
695	1991	1991	0024	FORD      	 
696	1991	1991	0025	GMC       	 
697	1991	1991	0026	HONDA     	 
698	1991	1991	0027	HYUNDAI   	 
699	1991	1991	0029	INFINITI  	 
700	1991	1991	0032	JAGUAR    	 
701	1991	1991	0033	JEEP      	 
702	1991	1991	0035	LEXUS     	 
703	1991	1991	0036	LINCN CONT	Y
704	1991	1991	0038	MASERATI  	 
705	1991	1991	0040	MRCDS BENZ	 
706	1991	1991	0041	MERCURY   	 
707	1991	1991	0043	MITSUBISHI	 
708	1991	1991	0044	NISSN/DTSN	Y
709	1991	1991	0045	OLDSMOBILE	 
710	1991	1991	0047	PEUGEOT   	 
711	1991	1991	0049	PLYMOUTH  	 
712	1991	1991	0050	PONTIAC   	 
713	1991	1991	0051	PORSCHE   	 
714	1991	1991	0053	ROVER     	Y
715	1991	1991	0054	SAAB      	 
716	1991	1991	0055	SATURN    	 
717	1991	1991	0056	STERLING  	 
718	1991	1991	0057	SUBARU    	 
719	1991	1991	0058	SUZUKI    	 
720	1991	1991	0061	TOYOTA    	 
721	1991	1991	0062	VOLKSWAGEN	 
722	1991	1991	0063	VOLVO     	 
723	1991	1991	0008	AVANTI    	 
724	1991	1991	0065	GEO       	Y
725	1991	1991	0031	ISUZU     	 
362	1983	1983	0044	NISSN/DTSN	Y
363	1983	1983	0045	OLDSMOBILE	 
364	1983	1983	0047	PEUGEOT   	 
365	1983	1983	0049	PLYMOUTH  	 
366	1983	1983	0050	PONTIAC   	 
367	1983	1983	0051	PORSCHE   	 
368	1983	1983	0052	RENAULT   	 
369	1983	1983	0054	SAAB      	 
370	1983	1983	0057	SUBARU    	 
371	1983	1983	0061	TOYOTA    	 
372	1983	1983	0062	VOLKSWAGEN	 
373	1983	1983	0063	VOLVO     	 
374	1983	1983	0066	LINCOLN   	 
375	1984	1984	0002	ALFA ROMEO	 
376	1984	1984	0003	AM. MOTORS	 
377	1984	1984	0006	AUDI      	 
378	1984	1984	0008	AVANTI    	 
379	1984	1984	0009	BERTONE   	 
380	1984	1984	0010	BMW       	 
381	1984	1984	0011	BUICK     	 
382	1984	1984	0012	CADILLAC  	 
383	1984	1984	0014	CHEVROLET 	 
384	1984	1984	0015	CHRYSLER  	 
385	1984	1984	0020	DODGE     	 
386	1984	1984	0022	FERRARI   	 
387	1984	1984	0024	FORD      	 
388	1984	1984	0025	GMC       	 
389	1984	1984	0026	HONDA     	 
390	1984	1984	0031	ISUZU     	 
391	1984	1984	0032	JAGUAR    	 
392	1984	1984	0033	JEEP      	 
393	1984	1984	0036	LINCN CONT	Y
394	1984	1984	0038	MASERATI  	 
395	1984	1984	0039	MAZDA     	 
396	1984	1984	0040	MRCDS BENZ	 
397	1984	1984	0041	MERCURY   	 
398	1984	1984	0043	MITSUBISHI	 
399	1984	1984	0044	NISSN/DTSN	Y
400	1984	1984	0045	OLDSMOBILE	 
401	1984	1984	0047	PEUGEOT   	 
402	1984	1984	0048	PINIFORNIA	Y
403	1984	1984	0049	PLYMOUTH  	 
404	1984	1984	0050	PONTIAC   	 
405	1984	1984	0051	PORSCHE   	 
406	1984	1984	0052	RENAULT   	 
407	1984	1984	0054	SAAB      	 
408	1984	1984	0057	SUBARU    	 
409	1984	1984	0060	TVR       	 
410	1984	1984	0061	TOYOTA    	 
411	1984	1984	0062	VOLKSWAGEN	 
412	1984	1984	0063	VOLVO     	 
413	1984	1984	0066	LINCOLN   	 
414	1984	1984	0067	NISSAN    	 
415	1985	1985	0002	ALFA ROMEO	 
416	1985	1985	0003	AM. MOTORS	 
417	1985	1985	0006	AUDI      	 
418	1985	1985	0008	AVANTI    	 
